Rule ID,Rule,EC number,Reaction order,Diameter,Score,,,
4.1.3.h.01.r,"([C:1][C:2](=[O:3])[C:7]([OH:8])([C:9])([CH2:10][S,O:11][C:12]).[C:4](=[O:5])=[O:6])>>([C:1][C:2](=[O:3])[C:4](=[O:5])[OH:6].[C:7](=[O:8])([C:9])([CH2:10][*:11][C:12]))",4.1.3.h.1.r,1,1,doubledirection,,,
4.1.3.h.02.f,"([CH:2](=[O:3])[C:4](=[O:5])[OH:6].[C:7](=[O:8])([C:9])([CH2:10][S,O:11][C:12]))>>([CH:2](=[O:3])[C:7]([OH:8])([C:9])([CH2:10][*:11][C:12]).[C:4](=[O:5])=[O:6])",4.1.3.h.2.f,1,1,doubledirection,,,
4.1.3.h.02.r,"([CH:2](=[O:3])[C:7]([OH:8])([C:9])([CH2:10][S,O:11][C:12]).[C:4](=[O:5])=[O:6])>>([CH:2](=[O:3])[C:4](=[O:5])[OH:6].[C:7](=[O:8])([C:9])([CH2:10][*:11][C:12]))",4.1.3.h.2.r,1,1,doubledirection,,,
4.1.3.h.03.f,"([C:1][C:2](=[O:3])[C:4](=[O:5])[OH:6].[CH:7](=[O:8])([CH2:10][S,O:11][C:12]))>>([C:1][C:2](=[O:3])[CH:7]([OH:8])([CH2:10][*:11][C:12]).[C:4](=[O:5])=[O:6])",4.1.3.h.3.f,1,1,doubledirection,,,
4.1.3.h.03.r,"([C:1][C:2](=[O:3])[CH:7]([OH:8])([CH2:10][S,O:11][C:12]).[C:4](=[O:5])=[O:6])>>([C:1][C:2](=[O:3])[C:4](=[O:5])[OH:6].[CH:7](=[O:8])([CH2:10][*:11][C:12]))",4.1.3.h.3.r,1,1,doubledirection,,,
4.1.3.h.04.f,"([CH:2](=[O:3])[C:4](=[O:5])[OH:6].[CH:7](=[O:8])([CH2:10][S,O:11][C:12]))>>([CH:2](=[O:3])[CH:7]([OH:8])([CH2:10][*:11][C:12]).[C:4](=[O:5])=[O:6])",4.1.3.h.4.f,1,1,doubledirection,,,
4.1.3.h.04.r,"([CH:2](=[O:3])[CH:7]([OH:8])([CH2:10][S,O:11][C:12]).[C:4](=[O:5])=[O:6])>>([CH:2](=[O:3])[C:4](=[O:5])[OH:6].[CH:7](=[O:8])([CH2:10][*:11][C:12]))",4.1.3.h.4.r,1,1,doubledirection,,,
4.1.3.h.05.f,"([C:1][C:2](=[O:3])[C:4](=[O:5])[OH:6].[C:7](=[O:8])([C:9])([CH2:10][CH2:22][S,O:11][C:12]))>>([C:1][C:2](=[O:3])[C:7]([OH:8])([C:9])([CH2:10][CH2:22][*:11][C:12]).[C:4](=[O:5])=[O:6])",4.1.3.h.5.f,1,1,doubledirection,,,
4.1.3.h.05.r,"([C:1][C:2](=[O:3])[C:7]([OH:8])([C:9])([CH2:10][CH2:22][S,O:11][C:12]).[C:4](=[O:5])=[O:6])>>([C:1][C:2](=[O:3])[C:4](=[O:5])[OH:6].[C:7](=[O:8])([C:9])([CH2:10][CH2:22][*:11][C:12]))",4.1.3.h.5.r,1,1,doubledirection,,,
4.1.3.h.06.f,"([CH:2](=[O:3])[C:4](=[O:5])[OH:6].[C:7](=[O:8])([C:9])([CH2:10][CH2:22][S,O:11][C:12]))>>([CH:2](=[O:3])[C:7]([OH:8])([C:9])([CH2:10][CH2:22][*:11][C:12]).[C:4](=[O:5])=[O:6])",4.1.3.h.6.f,1,1,doubledirection,,,
4.1.3.h.06.r,"([CH:2](=[O:3])[C:7]([OH:8])([C:9])([CH2:10][CH2:22][S,O:11][C:12]).[C:4](=[O:5])=[O:6])>>([CH:2](=[O:3])[C:4](=[O:5])[OH:6].[C:7](=[O:8])([C:9])([CH2:10][CH2:22][*:11][C:12]))",4.1.3.h.6.r,1,1,doubledirection,,,
4.1.3.h.07.f,"([C:1][C:2](=[O:3])[C:4](=[O:5])[OH:6].[CH:7](=[O:8])([CH2:10][CH2:22][S,O:11][C:12]))>>([C:1][C:2](=[O:3])[CH:7]([OH:8])([CH2:10][CH2:22][*:11][C:12]).[C:4](=[O:5])=[O:6])",4.1.3.h.7.f,1,1,doubledirection,,,
4.1.3.h.07.r,"([C:1][C:2](=[O:3])[CH:7]([OH:8])([CH2:10][CH2:22][S,O:11][C:12]).[C:4](=[O:5])=[O:6])>>([C:1][C:2](=[O:3])[C:4](=[O:5])[OH:6].[CH:7](=[O:8])([CH2:10][CH2:22][*:11][C:12]))",4.1.3.h.7.r,1,1,doubledirection,,,
4.1.3.h.08.f,"([CH:2](=[O:3])[C:4](=[O:5])[OH:6].[CH:7](=[O:8])([CH2:10][CH2:22][S,O:11][C:12]))>>([CH:2](=[O:3])[CH:7]([OH:8])([CH2:10][CH2:22][*:11][C:12]).[C:4](=[O:5])=[O:6])",4.1.3.h.8.f,1,1,doubledirection,,,
4.1.3.h.08.r,"([CH:2](=[O:3])[CH:7]([OH:8])([CH2:10][CH2:22][S,O:11][C:12]).[C:4](=[O:5])=[O:6])>>([CH:2](=[O:3])[C:4](=[O:5])[OH:6].[CH:7](=[O:8])([CH2:10][CH2:22][*:11][C:12]))",4.1.3.h.8.r,1,1,doubledirection,,,
4.1.3.h.09.f,"([C:1][C:2](=[O:3])[C:4](=[O:5])[OH:6].[C:7](=[O:8])([C:9])([CH2:10][CH2:22][CH2:23][S,O:11][C:12]))>>([C:1][C:2](=[O:3])[C:7]([OH:8])([C:9])([CH2:10][CH2:22][CH2:23][*:11][C:12]).[C:4](=[O:5])=[O:6])",4.1.3.h.9.f,1,1,doubledirection,,,
4.1.3.h.09.r,"([C:1][C:2](=[O:3])[C:7]([OH:8])([C:9])([CH2:10][CH2:22][CH2:23][S,O:11][C:12]).[C:4](=[O:5])=[O:6])>>([C:1][C:2](=[O:3])[C:4](=[O:5])[OH:6].[C:7](=[O:8])([C:9])([CH2:10][CH2:22][CH2:23][*:11][C:12]))",4.1.3.h.9.r,1,1,doubledirection,,,
4.1.3.h.10.f,"([CH:2](=[O:3])[C:4](=[O:5])[OH:6].[C:7](=[O:8])([C:9])([CH2:10][CH2:22][CH2:23][S,O:11][C:12]))>>([CH:2](=[O:3])[C:7]([OH:8])([C:9])([CH2:10][CH2:22][CH2:23][*:11][C:12]).[C:4](=[O:5])=[O:6])",4.1.3.h.10.f,1,1,doubledirection,,,
4.1.3.h.10.r,"([CH:2](=[O:3])[C:7]([OH:8])([C:9])([CH2:10][CH2:22][CH2:23][S,O:11][C:12]).[C:4](=[O:5])=[O:6])>>([CH:2](=[O:3])[C:4](=[O:5])[OH:6].[C:7](=[O:8])([C:9])([CH2:10][CH2:22][CH2:23][*:11][C:12]))",4.1.3.h.10.r,1,1,doubledirection,,,
4.1.3.h.11.f,"([C:1][C:2](=[O:3])[C:4](=[O:5])[OH:6].[CH:7](=[O:8])([CH2:10][CH2:22][CH2:23][S,O:11][C:12]))>>([C:1][C:2](=[O:3])[CH:7]([OH:8])([CH2:10][CH2:22][CH2:23][*:11][C:12]).[C:4](=[O:5])=[O:6])",4.1.3.h.11.f,1,1,doubledirection,,,
4.1.3.h.11.r,"([C:1][C:2](=[O:3])[CH:7]([OH:8])([CH2:10][CH2:22][CH2:23][S,O:11][C:12]).[C:4](=[O:5])=[O:6])>>([C:1][C:2](=[O:3])[C:4](=[O:5])[OH:6].[CH:7](=[O:8])([CH2:10][CH2:22][CH2:23][*:11][C:12]))",4.1.3.h.11.r,1,1,doubledirection,,,
4.1.3.h.12.f,"([CH:2](=[O:3])[C:4](=[O:5])[OH:6].[CH:7](=[O:8])([CH2:10][CH2:22][CH2:23][S,O:11][C:12]))>>([CH:2](=[O:3])[CH:7]([OH:8])([CH2:10][CH2:22][CH2:23][*:11][C:12]).[C:4](=[O:5])=[O:6])",4.1.3.h.12.f,1,1,doubledirection,,,
4.1.3.h.12.r,"([CH:2](=[O:3])[CH:7]([OH:8])([CH2:10][CH2:22][CH2:23][S,O:11][C:12]).[C:4](=[O:5])=[O:6])>>([CH:2](=[O:3])[C:4](=[O:5])[OH:6].[CH:7](=[O:8])([CH2:10][CH2:22][CH2:23][*:11][C:12]))",4.1.3.h.12.r,1,1,doubledirection,,,
4.1.3.h.13.f,"([C:1][C:2](=[O:3])[C:4](=[O:5])[OH:6].[C:7](=[O:8])([C:9])([CH2:10][CH2:22][CH2:23][CH2:24][S,O:11][C:12]))>>([C:1][C:2](=[O:3])[C:7]([OH:8])([C:9])([CH2:10][CH2:22][CH2:23][CH2:24][*:11][C:12]).[C:4](=[O:5])=[O:6])",4.1.3.h.13.f,1,1,doubledirection,,,
4.1.3.h.13.r,"([C:1][C:2](=[O:3])[C:7]([OH:8])([C:9])([CH2:10][CH2:22][CH2:23][CH2:24][S,O:11][C:12]).[C:4](=[O:5])=[O:6])>>([C:1][C:2](=[O:3])[C:4](=[O:5])[OH:6].[C:7](=[O:8])([C:9])([CH2:10][CH2:22][CH2:23][CH2:24][*:11][C:12]))",4.1.3.h.13.r,1,1,doubledirection,,,
4.1.3.h.14.f,"([CH:2](=[O:3])[C:4](=[O:5])[OH:6].[C:7](=[O:8])([C:9])([CH2:10][CH2:22][CH2:23][CH2:24][S,O:11][C:12]))>>([CH:2](=[O:3])[C:7]([OH:8])([C:9])([CH2:10][CH2:22][CH2:23][CH2:24][*:11][C:12]).[C:4](=[O:5])=[O:6])",4.1.3.h.14.f,1,1,doubledirection,,,
4.1.3.h.14.r,"([CH:2](=[O:3])[C:7]([OH:8])([C:9])([CH2:10][CH2:22][CH2:23][CH2:24][S,O:11][C:12]).[C:4](=[O:5])=[O:6])>>([CH:2](=[O:3])[C:4](=[O:5])[OH:6].[C:7](=[O:8])([C:9])([CH2:10][CH2:22][CH2:23][CH2:24][*:11][C:12]))",4.1.3.h.14.r,1,1,doubledirection,,,
4.1.3.h.15.f,"([C:1][C:2](=[O:3])[C:4](=[O:5])[OH:6].[CH:7](=[O:8])([CH2:10][CH2:22][CH2:23][CH2:24][S,O:11][C:12]))>>([C:1][C:2](=[O:3])[CH:7]([OH:8])([CH2:10][CH2:22][CH2:23][CH2:24][*:11][C:12]).[C:4](=[O:5])=[O:6])",4.1.3.h.15.f,1,1,doubledirection,,,
4.1.3.h.15.r,"([C:1][C:2](=[O:3])[CH:7]([OH:8])([CH2:10][CH2:22][CH2:23][CH2:24][S,O:11][C:12]).[C:4](=[O:5])=[O:6])>>([C:1][C:2](=[O:3])[C:4](=[O:5])[OH:6].[CH:7](=[O:8])([CH2:10][CH2:22][CH2:23][CH2:24][*:11][C:12]))",4.1.3.h.15.r,1,1,doubledirection,,,
4.1.3.h.16.f,"([CH:2](=[O:3])[C:4](=[O:5])[OH:6].[CH:7](=[O:8])([CH2:10][CH2:22][CH2:23][CH2:24][S,O:11][C:12]))>>([CH:2](=[O:3])[CH:7]([OH:8])([CH2:10][CH2:22][CH2:23][CH2:24][*:11][C:12]).[C:4](=[O:5])=[O:6])",4.1.3.h.16.f,1,1,doubledirection,,,
4.1.3.h.16.r,"([CH:2](=[O:3])[CH:7]([OH:8])([CH2:10][CH2:22][CH2:23][CH2:24][S,O:11][C:12]).[C:4](=[O:5])=[O:6])>>([CH:2](=[O:3])[C:4](=[O:5])[OH:6].[CH:7](=[O:8])([CH2:10][CH2:22][CH2:23][CH2:24][*:11][C:12]))",4.1.3.h.16.r,1,1,doubledirection,,,
4.1.3.h.17.f,"([C:1][C:2](=[O:3])[C:4](=[O:5])[OH:6].[C:7](=[O:8])([C:9])([CH2:10][CH2:22][CH2:23][CH2:24][CH2:25][S,O:11][C:12]))>>([C:1][C:2](=[O:3])[C:7]([OH:8])([C:9])([CH2:10][CH2:22][CH2:23][CH2:24][CH2:25][*:11][C:12]).[C:4](=[O:5])=[O:6])",4.1.3.h.17.f,1,1,doubledirection,,,
4.1.3.h.17.r,"([C:1][C:2](=[O:3])[C:7]([OH:8])([C:9])([CH2:10][CH2:22][CH2:23][CH2:24][CH2:25][S,O:11][C:12]).[C:4](=[O:5])=[O:6])>>([C:1][C:2](=[O:3])[C:4](=[O:5])[OH:6].[C:7](=[O:8])([C:9])([CH2:10][CH2:22][CH2:23][CH2:24][CH2:25][*:11][C:12]))",4.1.3.h.17.r,1,1,doubledirection,,,
4.1.3.h.18.f,"([CH:2](=[O:3])[C:4](=[O:5])[OH:6].[C:7](=[O:8])([C:9])([CH2:10][CH2:22][CH2:23][CH2:24][CH2:25][S,O:11][C:12]))>>([CH:2](=[O:3])[C:7]([OH:8])([C:9])([CH2:10][CH2:22][CH2:23][CH2:24][CH2:25][*:11][C:12]).[C:4](=[O:5])=[O:6])",4.1.3.h.18.f,1,1,doubledirection,,,
4.1.3.h.18.r,"([CH:2](=[O:3])[C:7]([OH:8])([C:9])([CH2:10][CH2:22][CH2:23][CH2:24][CH2:25][S,O:11][C:12]).[C:4](=[O:5])=[O:6])>>([CH:2](=[O:3])[C:4](=[O:5])[OH:6].[C:7](=[O:8])([C:9])([CH2:10][CH2:22][CH2:23][CH2:24][CH2:25][*:11][C:12]))",4.1.3.h.18.r,1,1,doubledirection,,,
4.1.3.h.19.f,"([C:1][C:2](=[O:3])[C:4](=[O:5])[OH:6].[CH:7](=[O:8])([CH2:10][CH2:22][CH2:23][CH2:24][CH2:25][S,O:11][C:12]))>>([C:1][C:2](=[O:3])[CH:7]([OH:8])([CH2:10][CH2:22][CH2:23][CH2:24][CH2:25][*:11][C:12]).[C:4](=[O:5])=[O:6])",4.1.3.h.19.f,1,1,doubledirection,,,
4.1.3.h.19.r,"([C:1][C:2](=[O:3])[CH:7]([OH:8])([CH2:10][CH2:22][CH2:23][CH2:24][CH2:25][S,O:11][C:12]).[C:4](=[O:5])=[O:6])>>([C:1][C:2](=[O:3])[C:4](=[O:5])[OH:6].[CH:7](=[O:8])([CH2:10][CH2:22][CH2:23][CH2:24][CH2:25][*:11][C:12]))",4.1.3.h.19.r,1,1,doubledirection,,,
4.1.3.h.20.f,"([CH:2](=[O:3])[C:4](=[O:5])[OH:6].[CH:7](=[O:8])([CH2:10][CH2:22][CH2:23][CH2:24][CH2:25][S,O:11][C:12]))>>([CH:2](=[O:3])[CH:7]([OH:8])([CH2:10][CH2:22][CH2:23][CH2:24][CH2:25][*:11][C:12]).[C:4](=[O:5])=[O:6])",4.1.3.h.20.f,1,1,doubledirection,,,
4.1.3.h.20.r,"([CH:2](=[O:3])[CH:7]([OH:8])([CH2:10][CH2:22][CH2:23][CH2:24][CH2:25][S,O:11][C:12]).[C:4](=[O:5])=[O:6])>>([CH:2](=[O:3])[C:4](=[O:5])[OH:6].[CH:7](=[O:8])([CH2:10][CH2:22][CH2:23][CH2:24][CH2:25][*:11][C:12]))",4.1.3.h.20.r,1,1,doubledirection,,,
4.1.3.h.21.f,"([C:1][C:2](=[O:3])[C:4](=[O:5])[OH:6].[C:7](=[O:8])([C:9])([CH2:10][CH2:22][CH2:23][CH2:24][CH2:25][CH2:26][S,O:11][C:12]))>>([C:1][C:2](=[O:3])[C:7]([OH:8])([C:9])([CH2:10][CH2:22][CH2:23][CH2:24][CH2:25][CH2:26][*:11][C:12]).[C:4](=[O:5])=[O:6])",4.1.3.h.21.f,1,1,doubledirection,,,
4.1.3.h.21.r,"([C:1][C:2](=[O:3])[C:7]([OH:8])([C:9])([CH2:10][CH2:22][CH2:23][CH2:24][CH2:25][CH2:26][S,O:11][C:12]).[C:4](=[O:5])=[O:6])>>([C:1][C:2](=[O:3])[C:4](=[O:5])[OH:6].[C:7](=[O:8])([C:9])([CH2:10][CH2:22][CH2:23][CH2:24][CH2:25][CH2:26][*:11][C:12]))",4.1.3.h.21.r,1,1,doubledirection,,,
4.1.3.h.22.f,"([CH:2](=[O:3])[C:4](=[O:5])[OH:6].[C:7](=[O:8])([C:9])([CH2:10][CH2:22][CH2:23][CH2:24][CH2:25][CH2:26][S,O:11][C:12]))>>([CH:2](=[O:3])[C:7]([OH:8])([C:9])([CH2:10][CH2:22][CH2:23][CH2:24][CH2:25][CH2:26][*:11][C:12]).[C:4](=[O:5])=[O:6])",4.1.3.h.22.f,1,1,doubledirection,,,
4.1.3.h.22.r,"([CH:2](=[O:3])[C:7]([OH:8])([C:9])([CH2:10][CH2:22][CH2:23][CH2:24][CH2:25][CH2:26][S,O:11][C:12]).[C:4](=[O:5])=[O:6])>>([CH:2](=[O:3])[C:4](=[O:5])[OH:6].[C:7](=[O:8])([C:9])([CH2:10][CH2:22][CH2:23][CH2:24][CH2:25][CH2:26][*:11][C:12]))",4.1.3.h.22.r,1,1,doubledirection,,,
4.1.3.h.23.f,"([C:1][C:2](=[O:3])[C:4](=[O:5])[OH:6].[CH:7](=[O:8])([CH2:10][CH2:22][CH2:23][CH2:24][CH2:25][CH2:26][S,O:11][C:12]))>>([C:1][C:2](=[O:3])[CH:7]([OH:8])([CH2:10][CH2:22][CH2:23][CH2:24][CH2:25][CH2:26][*:11][C:12]).[C:4](=[O:5])=[O:6])",4.1.3.h.23.f,1,1,doubledirection,,,
4.1.3.h.23.r,"([C:1][C:2](=[O:3])[CH:7]([OH:8])([CH2:10][CH2:22][CH2:23][CH2:24][CH2:25][CH2:26][S,O:11][C:12]).[C:4](=[O:5])=[O:6])>>([C:1][C:2](=[O:3])[C:4](=[O:5])[OH:6].[CH:7](=[O:8])([CH2:10][CH2:22][CH2:23][CH2:24][CH2:25][CH2:26][*:11][C:12]))",4.1.3.h.23.r,1,1,doubledirection,,,
4.1.3.h.24.f,"([CH:2](=[O:3])[C:4](=[O:5])[OH:6].[CH:7](=[O:8])([CH2:10][CH2:22][CH2:23][CH2:24][CH2:25][CH2:26][S,O:11][C:12]))>>([CH:2](=[O:3])[CH:7]([OH:8])([CH2:10][CH2:22][CH2:23][CH2:24][CH2:25][CH2:26][*:11][C:12]).[C:4](=[O:5])=[O:6])",4.1.3.h.24.f,1,1,doubledirection,,,
4.1.3.h.24.r,"([CH:2](=[O:3])[CH:7]([OH:8])([CH2:10][CH2:22][CH2:23][CH2:24][CH2:25][CH2:26][S,O:11][C:12]).[C:4](=[O:5])=[O:6])>>([CH:2](=[O:3])[C:4](=[O:5])[OH:6].[CH:7](=[O:8])([CH2:10][CH2:22][CH2:23][CH2:24][CH2:25][CH2:26][*:11][C:12]))",4.1.3.h.24.r,1,1,doubledirection,,,
4.1.3.h.25.f,"([C:1][C:2](=[O:3])[C:4](=[O:5])[OH:6].[C:7](=[O:8])([C:9])([C:10](=[O:20])[S,O:11][C:12]))>>([C:1][C:2](=[O:3])[C:7]([OH:8])([C:9])([C:10](=[O:20])[*:11][C:12]).[C:4](=[O:5])=[O:6])",4.1.3.h.25.f,1,1,doubledirection,,,
4.1.3.h.25.r,"([C:1][C:2](=[O:3])[C:7]([OH:8])([C:9])([C:10](=[O:20])[S,O:11][C:12]).[C:4](=[O:5])=[O:6])>>([C:1][C:2](=[O:3])[C:4](=[O:5])[OH:6].[C:7](=[O:8])([C:9])([C:10](=[O:20])[*:11][C:12]))",4.1.3.h.25.r,1,1,doubledirection,,,
4.1.3.h.26.f,"([CH:2](=[O:3])[C:4](=[O:5])[OH:6].[C:7](=[O:8])([C:9])([C:10](=[O:20])[S,O:11][C:12]))>>([CH:2](=[O:3])[C:7]([OH:8])([C:9])([C:10](=[O:20])[*:11][C:12]).[C:4](=[O:5])=[O:6])",4.1.3.h.26.f,1,1,doubledirection,,,
4.1.3.h.26.r,"([CH:2](=[O:3])[C:7]([OH:8])([C:9])([C:10](=[O:20])[S,O:11][C:12]).[C:4](=[O:5])=[O:6])>>([CH:2](=[O:3])[C:4](=[O:5])[OH:6].[C:7](=[O:8])([C:9])([C:10](=[O:20])[*:11][C:12]))",4.1.3.h.26.r,1,1,doubledirection,,,
4.1.3.h.27.f,"([C:1][C:2](=[O:3])[C:4](=[O:5])[OH:6].[CH:7](=[O:8])([C:10](=[O:20])[S,O:11][C:12]))>>([C:1][C:2](=[O:3])[CH:7]([OH:8])([C:10](=[O:20])[*:11][C:12]).[C:4](=[O:5])=[O:6])",4.1.3.h.27.f,1,1,doubledirection,,,
4.1.3.h.27.r,"([C:1][C:2](=[O:3])[CH:7]([OH:8])([C:10](=[O:20])[S,O:11][C:12]).[C:4](=[O:5])=[O:6])>>([C:1][C:2](=[O:3])[C:4](=[O:5])[OH:6].[CH:7](=[O:8])([C:10](=[O:20])[*:11][C:12]))",4.1.3.h.27.r,1,1,doubledirection,,,
4.1.3.h.28.f,"([CH:2](=[O:3])[C:4](=[O:5])[OH:6].[CH:7](=[O:8])([C:10](=[O:20])[S,O:11][C:12]))>>([CH:2](=[O:3])[CH:7]([OH:8])([C:10](=[O:20])[*:11][C:12]).[C:4](=[O:5])=[O:6])",4.1.3.h.28.f,1,1,doubledirection,,,
4.1.3.h.28.r,"([CH:2](=[O:3])[CH:7]([OH:8])([C:10](=[O:20])[S,O:11][C:12]).[C:4](=[O:5])=[O:6])>>([CH:2](=[O:3])[C:4](=[O:5])[OH:6].[CH:7](=[O:8])([C:10](=[O:20])[*:11][C:12]))",4.1.3.h.28.r,1,1,doubledirection,,,
4.1.3.i.1.f,"([C:1][C:2](=[O:3])[C:4](=[O:5])[OH:6].[O:7]=[C:8]1[CH2:9][C,O,S:10][C,O,S:11][C,O,S:12][CH2:13]1)>>([C:4](=[O:5])=[O:6].[C:1][C:2](=[O:3])[C:8]1([OH:7])[CH2:9][*:10][*:11][*:12][CH2:13]1)",4.1.3.i.1.f,1,1,doubledirection,,,
4.1.3.i.1.r,"([C:4](=[O:5])=[O:6].[C:1][C:2](=[O:3])[C:8]1([OH:7])[CH2:9][C,O,S:10][C,O,S:11][C,O,S:12][CH2:13]1)>>([C:1][C:2](=[O:3])[C:4](=[O:5])[OH:6].[O:7]=[C:8]1[CH2:9][*:10][*:11][*:12][CH2:13]1)",4.1.3.i.1.r,1,1,doubledirection,,,
4.1.3.i.2.f,"([CH:2](=[O:3])[C:4](=[O:5])[OH:6].[O:7]=[C:8]1[CH2:9][C,O,S:10][C,O,S:11][C,O,S:12][CH2:13]1)>>([C:4](=[O:5])=[O:6].[CH:2](=[O:3])[C:8]1([OH:7])[CH2:9][*:10][*:11][*:12][CH2:13]1)",4.1.3.i.2.f,1,1,doubledirection,,,
4.1.3.i.2.r,"([C:4](=[O:5])=[O:6].[CH:2](=[O:3])[C:8]1([OH:7])[CH2:9][C,O,S:10][C,O,S:11][C,O,S:12][CH2:13]1)>>([CH:2](=[O:3])[C:4](=[O:5])[OH:6].[O:7]=[C:8]1[CH2:9][*:10][*:11][*:12][CH2:13]1)",4.1.3.i.2.r,1,1,doubledirection,,,
4.2.1.a.1.f,"([C,S,O:1][C:2](=[O:3])[CH,CH2:4][C:5][O:6])>>([*:1][C:2](=[O:3])[C:4]=[C:5].[*:6])",4.2.1.a.1.f,1,1,doubledirection,,,
4.2.1.a.1.r,"([C,S,O:1][C:2](=[O:3])[C:4]=[C:5].[OH,OH2:6])>>([*:1][C:2](=[O:3])[C:4][C:5][O:6])",4.2.1.a.1.r,1,1,doubledirection,,,
4.2.1.a.2.f,"([CH:2](=[O:3])[CH,CH2:4][C:5][O:6])>>([CH:2](=[O:3])[C:4]=[C:5].[*:6])",4.2.1.a.2.f,1,1,doubledirection,,,
4.2.1.a.2.r,"([CH:2](=[O:3])[C:4]=[C:5].[OH,OH2:6])>>([CH:2](=[O:3])[C:4][C:5][O:6])",4.2.1.a.2.r,1,1,doubledirection,,,
4.2.1.c.1.f,([OH:1][C:2](=[O:3])[CH:4]([NH2:5])[C:6][C:10]1=[CH:11][CH:12]=[C:13]([OH:14])[CH:15]=[CH:16]1.[OH2:17])>>([OH:1][C:2](=[O:3])[CH:4]([NH2:5])[C:6][OH:17].[CH:10]1=[CH:11][CH:12]=[C:13]([OH:14])[CH:15]=[CH:16]1),4.2.1.c.1.f,1,1,doubledirection,,,
4.2.1.c.1.r,([OH:1][C:2](=[O:3])[CH:4]([NH2:5])[C:6][OH:17].[CH:10]1=[CH:11][CH:12]=[C:13]([OH:14])[CH:15]=[CH:16]1)>>([OH:1][C:2](=[O:3])[CH:4]([NH2:5])[C:6][C:10]1=[CH:11][CH:12]=[C:13]([OH:14])[CH:15]=[CH:16]1.[OH2:17]),4.2.1.c.1.r,1,1,doubledirection,,,
4.2.1.d.1.f,"([OH:1][C:2](=[O:3])[CH:4]([NH2:5])[C:6][S,O:7].[CH:11]1[C:12]2[C:13](=[CH:14][CH:15]=[CH:16][CH:17]=2)[NH:18][CH:19]=1)>>([OH:1][C:2](=[O:3])[CH:4]([NH2:5])[C:6][C:11]1[C:12]2[C:13](=[CH:14][CH:15]=[CH:16][CH:17]=2)[NH:18][CH:19]=1.[*:7])",4.2.1.d.1.f,1,1,doubledirection,,,
4.2.1.d.1.r,"([OH:1][C:2](=[O:3])[CH:4]([NH2:5])[C:6][C:11]1[C:12]2[C:13](=[CH:14][CH:15]=[CH:16][CH:17]=2)[NH:18][CH:19]=1.[SH,OH,OH2,SH2:7])>>([OH:1][C:2](=[O:3])[CH:4]([NH2:5])[C:6][*:7].[CH:11]1[C:12]2[C:13](=[CH:14][CH:15]=[CH:16][CH:17]=2)[NH:18][CH:19]=1)",4.2.1.d.1.r,1,1,doubledirection,,,
4.2.1.e.1.f,([OH:1][CH2:2][CH:3]([OH:4])[CH:5]([CH3:6])[OH:7])>>([OH:1][CH2:2][CH2:3][C:5]([CH3:6])=[O:7].[OH2:4]),4.2.1.e.1.f,1,1,doubledirection,,,
4.2.1.e.1.r,([OH:1][CH2:2][CH2:3][C:5]([CH3:6])=[O:7].[OH2:4])>>([OH:1][CH2:2][CH:3]([OH:4])[CH:5]([CH3:6])[OH:7]),4.2.1.e.1.r,1,1,doubledirection,,,
4.2.1.e.2.f,([CH3:2][CH:3]([OH:4])[CH:5]([CH3:6])[OH:7])>>([CH3:2][CH2:3][C:5]([CH3:6])=[O:7].[OH2:4]),4.2.1.e.2.f,1,1,doubledirection,,,
4.2.1.e.2.r,([CH3:2][CH2:3][C:5]([CH3:6])=[O:7].[OH2:4])>>([CH3:2][CH:3]([OH:4])[CH:5]([CH3:6])[OH:7]),4.2.1.e.2.r,1,1,doubledirection,,,
4.2.1.e.3.f,([OH:1][CH2:2][CH:3]([OH:4])[CH2:5][OH:7])>>([OH:1][CH2:2][CH2:3][CH:5]=[O:7].[OH2:4]),4.2.1.e.3.f,1,1,doubledirection,,,
4.2.1.e.3.r,([OH:1][CH2:2][CH2:3][CH:5]=[O:7].[OH2:4])>>([OH:1][CH2:2][CH:3]([OH:4])[CH2:5][OH:7]),4.2.1.e.3.r,1,1,doubledirection,,,
4.2.1.e.4.f,([CH3:2][CH:3]([OH:4])[CH2:5][OH:7])>>([CH3:2][CH2:3][CH:5]=[O:7].[OH2:4]),4.2.1.e.4.f,1,1,doubledirection,,,
4.2.1.e.4.r,([CH3:2][CH2:3][CH:5]=[O:7].[OH2:4])>>([CH3:2][CH:3]([OH:4])[CH2:5][OH:7]),4.2.1.e.4.r,1,1,doubledirection,,,
4.2.1.f.1.f,([C:1]#[N:2].[OH2:3])>>([C:1]([NH2:2])=[O:3]),4.2.1.f.1.f,1,1,doubledirection,,,
4.2.1.f.1.r,([C:1]([NH2:2])=[O:3])>>([C:1]#[N:2].[OH2:3]),4.2.1.f.1.r,1,1,doubledirection,,,
4.2.2.a.1.f,([O:1][C:2][O:3][C:4].[OH2:5])>>([O:1][C:2][OH:3].[C:4][OH:5]),4.2.2.a.1.f,1,1,doubledirection,,,
4.2.2.a.1.r,([O:1][C:2][OH:3].[C:4][OH:5])>>([O:1][C:2][O:3][C:4]),4.2.2.a.1.r,1,1,doubledirection,,,
